Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-04-16,7432.51,7580.13,7367.4,7549.74,1806.104899759
2021-04-19,7467.25,7584.46,7380.43,7449.89,2204.2487138684
2021-04-20,7402.13,7519.34,7380.43,7428.17,2076.3533545874
2021-04-21,7423.84,7549.74,7306.62,7523.69,2389.9750182156
2021-04-22,7428.17,7766.8,7428.17,7640.91,1866.1601119431
2021-04-23,7575.8,7753.78,7545.39,7719.06,3604.4248646051
2021-04-26,7727.73,8022.95,7693.01,8022.95,1619.2664618529
2021-04-27,7988.21,7988.21,7818.91,7892.71,1754.9467560466
2021-04-28,7944.81,8248.69,7871,8144.51,2983.8543387028
2021-04-29,8248.69,8582.99,8227,8396.32,2938.2568627851
2021-04-30,8483.15,8682.85,8335.53,8509.2,4191.6313837386
2021-05-04,8578.65,8578.65,8031.64,8235.68,4474.1133077156
2021-05-05,8378.96,9464.34,8235.68,9116.98,6039.9973587382
2021-05-06,9108.32,9342.72,9004.12,9238.55,2284.3223301138
2021-05-07,9247.23,9464.34,9134.36,9377.45,2431.1239598972
2021-05-10,9377.45,9785.54,9360.12,9724.84,3931.3921309408
2021-05-11,9716.09,10176.3,9646.64,9811.64,3303.0366701257
2021-05-12,9724.84,10037.4,8813.1,9143.03,8203.0971309249
2021-05-13,9116.98,9672.72,8995.43,9464.34,3036.1246159741
2021-05-14,9464.34,9464.34,8969.39,9090.94,2723.6150859049
2021-05-17,9195.13,9195.13,8891.23,8943.32,2363.2838128003
2021-05-18,8865.19,9073.57,8761,8804.4,3797.9361038651
2021-05-19,8726.26,8934.65,8708.9,8813.1,2432.2360934561
2021-05-20,8769.68,8873.87,8700.2,8795.73,5728.5999622281
2021-05-21,8743.63,9056.22,8700.2,8891.23,2205.3608474273
2021-05-24,8943.32,9021.48,8787.04,8856.51,2906.0049895752
2021-05-25,8856.51,9681.37,8856.51,9559.8,4944.5458031578
2021-05-26,9551.15,9629.23,9334.05,9455.59,4010.3536136273
2021-05-27,9455.59,9828.88,9377.45,9585.88,22641.927126966
2021-05-28,9646.64,10098.2,9490.32,9959.29,1645.957667268
2021-05-31,10037.4,10150.2,9499.07,9724.84,1272.2807914558
2021-06-01,9776.88,10028.7,9629.23,9828.88,1042.06914475
2021-06-02,9933.23,10063.4,9776.88,9863.76,1066.5360830473
2021-06-04,9941.85,9950.57,9247.23,9533.72,2447.8059632817
2021-06-07,9664.05,9846.32,9594.54,9646.64,1236.6925175689
2021-06-08,9551.15,10037.4,9551.15,9950.57,1336.7845378758
2021-06-09,9811.64,10028.7,9802.92,9898.45,1552.538448315
2021-06-10,9820.26,9950.57,9568.47,9603.2,1609.2572598222
2021-06-11,9603.2,9655.39,9342.72,9507.74,2520.0946446144
2021-06-14,9507.74,9846.32,9507.74,9837.7,1414.6338870033
2021-06-15,9898.45,9959.29,9490.32,9516.4,1534.7443113715
2021-06-16,9646.64,9828.88,9559.8,9802.92,1917.3182556554
2021-06-17,9646.64,9863.76,9646.64,9794.2,1481.3619005412
2021-06-18,9655.39,10523.5,9655.39,10402,6223.4993959674
2021-06-21,10245.8,10245.8,9768.22,9959.29,798.51189533678
2021-06-22,10019.9,10063.4,9646.64,9993.97,2984.9664722617
2021-06-23,10106.9,10106.9,9828.88,10028.7,1443.5493595364
2021-06-24,10159,10896.9,9993.97,10714.6,3662.2558096713
2021-06-25,10636.5,11331.1,10593.1,11227,4049.2782881911
2021-06-28,11027.2,11713.2,10966.4,11409.3,2286.5465972318
2021-06-29,11600.3,11626.3,11044.6,11079.4,4108.2213668163
2021-06-30,10983.8,11348.5,10983.8,11174.8,3535.4725839493
2021-07-01,11287.7,11296.5,11061.9,11287.7,4450.7585029774
2021-07-02,11400.5,11417.9,11166.1,11374.6,1551.426314756
2021-07-05,11662.2,11752.3,11374.6,11626.3,1469.1284313926
2021-07-06,11428.5,11662.2,11428.5,11509.4,1202.216377241
2021-07-07,11509.4,12543.5,11482.4,12318.6,2139.7449674484
2021-07-08,12372.6,12399.6,11617.4,11833.2,1518.0623079871
2021-07-09,12004,12345.6,11887.1,12255.7,809.63323092643
2021-07-12,12363.7,12363.7,12066.9,12138.8,1258.9351887483
2021-07-13,12138.8,12489.6,12057.9,12435.6,1327.8874694041
2021-07-14,12363.7,12471.5,12192.8,12318.6,3122.8710335734
2021-07-15,12309.7,12399.6,12210.8,12228.7,2453.3666310765
2021-07-16,12291.7,12390.7,12192.8,12255.7,2625.7473327161
2021-07-19,12291.7,12291.7,11698.2,11896,1748.2739546928
2021-07-20,12210.8,12273.7,11922.9,12273.7,1579.2296537301
2021-07-21,12165.7,12291.7,12147.9,12147.9,1315.6540002554
2021-07-22,12255.7,12255.7,12066.9,12138.8,1275.6171921327
2021-07-23,12093.8,12228.7,12013,12183.8,393.69527987357
2021-07-26,12291.7,12300.7,11922.9,12111.9,1560.3233832277
2021-07-27,12183.8,12183.8,11743.3,12004,1121.0306274366
2021-07-28,11869.2,12309.7,11689.3,12219.7,1754.9467560466
2021-07-29,12138.8,12534.4,12138.8,12498.5,3096.1798281582
2021-07-30,12273.7,12732.2,12273.7,12444.5,1603.6965920274
2021-08-02,12489.6,12912.1,12390.7,12867.2,712.87761129648
2021-08-03,12948.2,13208.8,12786.2,13109.9,2431.1239598972
2021-08-04,13047,13334.7,12642.4,12651.3,1608.1451262632
2021-08-05,12633.3,12885.2,12543.5,12813.2,1773.853026549
2021-08-06,12822.3,12957.1,12534.4,12930.1,2176.4453748943
2021-08-09,12768.3,12939.1,12705.4,12714.2,2076.3533545874
2021-08-10,12624.4,12786.2,12624.4,12777.2,617.2341252255
2021-08-11,12651.3,12732.2,12408.6,12426.6,980.90179900701
2021-08-12,12327.7,12588.4,12318.6,12588.4,508.24503644694
2021-08-13,12480.5,12633.3,12399.6,12597.3,1942.8973275116
2021-08-16,12408.6,12552.5,12273.7,12273.7,1550.3141811971
2021-08-17,12417.5,12660.3,12237.7,12426.6,2491.1791720813
2021-08-18,12264.8,12525.5,11932.1,12102.8,1603.6965920274
2021-08-19,11824.1,12183.8,11779.1,12030.9,1449.1100273312
2021-08-20,12120.9,12165.7,11968,12066.9,636.1403957279
2021-08-23,12048.9,12345.6,12048.9,12183.8,1415.7460205623
2021-08-24,12111.9,12471.5,12111.9,12255.7,2644.6536032184
2021-08-25,12363.7,12678.4,12165.7,12570.4,2613.5138635675
2021-08-26,12525.5,12561.5,11914,12174.8,2527.8795795272
2021-08-27,12309.7,12327.7,12138.8,12282.7,1899.524118712
2021-08-30,12237.7,12984,12237.7,12768.3,9327.4641590384
2021-08-31,12768.3,13056,12498.5,12552.5,6082.2584339789
2021-09-01,12462.5,12732.2,12336.6,12363.7,3207.3931840547
2021-09-02,12354.5,12948.2,12354.5,12939.1,2674.6812093105
2021-09-03,12966.1,12966.1,12777.2,12912.1,1369.0364110858
2021-09-06,12876.1,12903.1,12660.3,12849.1,1087.6666206677
2021-09-07,12714.2,12858.1,12426.6,12750.3,2614.6259971264
2021-09-08,12642.4,12687.4,12201.8,12498.5,2751.4184248791
2021-09-09,12489.6,12795.2,12435.6,12633.3,2870.4167156884
2021-09-10,12678.4,13172.8,12624.4,13091.9,1885.0663824455
2021-09-13,13145.9,13298.7,12732.2,12993,2363.2838128003
2021-09-14,13074,13109.9,12804.3,12939.1,1172.188771149
2021-09-15,12804.3,12957.1,12471.5,12615.4,3327.5036084229
2021-09-16,12534.4,13136.9,12534.4,13136.9,1978.4856013985
2021-09-17,13128,13128,12804.3,12984,7803.8411832565
2021-09-20,12975.1,13128,12777.2,13083,4269.4807328662
2021-09-21,13118.9,13190.9,12993,13109.9,1976.2613342805
2021-09-22,13370.7,13694.4,13172.8,13667.3,2476.7214358148
2021-09-23,13883.3,14099,13577.5,13604.5,2131.9600325356
2021-09-24,13703.4,13811.3,13343.8,13361.7,2253.1825904629
2021-09-27,13532.5,13604.5,12993,13002,2010.7374746085
2021-09-28,13065,13253.8,12858.1,12858.1,1238.9167846868
2021-09-29,13056,13514.6,12948.2,13002,999.80806950942
2021-09-30,13011,13676.3,13011,13307.8,2753.642691997
2021-10-01,13145.9,13361.7,12858.1,12858.1,6124.5195092196
2021-10-04,13101,13101,12345.6,12633.3,4503.0287802488
2021-10-05,12750.3,13038,12579.4,12975.1,1730.4798177494
2021-10-06,13118.9,13136.9,11086.7,11167.7,6861.8640588133
2021-10-07,11158.7,11500.4,10646.2,10880,9260.7361455004
2021-10-08,10925,11815.1,10925,11500.4,6058.9036292406
2021-10-11,11518.3,11734.2,11176.8,11608.3,4855.5751184406
2021-10-12,11599.3,12372.6,11428.5,12183.8,2887.0987190729
2021-10-13,12282.7,12633.3,11985.9,12543.5,3468.7445704114
2021-10-14,12579.4,12813.2,12444.5,12597.3,1638.1727323553
2021-10-15,12687.4,12975.1,12606.4,12948.2,2170.8847070994
2021-10-18,12966.1,12975.1,12633.3,12804.3,2227.6035186067
2021-10-19,12804.3,12921.1,12669.4,12786.2,1742.7132868979
2021-10-20,12858.1,12858.1,12381.6,12615.4,1730.4798177494
2021-10-21,12498.5,12840.2,12318.6,12840.2,1871.7207797379
2021-10-22,12840.2,12885.2,12687.4,12795.2,1634.8363316784
2021-10-25,12615.4,12876.1,12615.4,12768.3,1416.8581541212
2021-10-26,12831.2,12876.1,12651.3,12723.2,1771.628759431
2021-10-27,12822.3,12840.2,12525.5,12678.4,1780.5258279028
2021-10-28,12696.4,12750.3,12336.6,12687.4,1811.6655675538
2021-10-29,12462.5,12894.1,12462.5,12885.2,3839.0850455467
2021-11-02,12858.1,12948.2,12426.6,12462.5,2344.3775422979
2021-11-03,12489.6,12723.2,12273.7,12408.6,1893.9634509172
2021-11-04,12435.6,12903.1,12435.6,12903.1,1971.8128000447
2021-11-05,12903.1,12975.1,12696.4,12858.1,1794.9835641693
2021-11-08,12948.2,12948.2,12480.5,12525.5,752.91441941922
2021-11-09,12678.4,13047,12507.5,12984,2688.0268120181
2021-11-10,12984,12993,12741.3,12813.2,1504.7167052794
2021-11-12,12813.2,13298.7,12552.5,12588.4,2313.237802647
2021-11-15,12597.3,13038,12543.5,12543.5,2282.0980629959
2021-11-16,12543.5,12885.2,12543.5,12588.4,1921.7667898913
2021-11-17,12588.4,12750.3,12354.5,12408.6,1627.0513967656
2021-11-18,12417.5,12552.5,12022,12048.9,2446.6938297227
2021-11-19,12057.9,12228.7,11428.5,11734.2,3323.055074187
2021-11-22,11734.2,12048.9,11059.8,11257.7,2907.1171231342
2021-11-23,11194.8,11590.4,11095.8,11572.4,3042.7974173279
2021-11-24,11860,11860,11203.7,11311.7,1414.6338870033
2021-11-25,11311.7,11338.6,11041.8,11167.7,1008.7051379811
2021-11-26,10889,10916,10565.2,10718.1,1970.7006664858
2021-11-29,10907,11221.6,10529.3,11086.7,1991.8312041061
2021-11-30,10835,11896,10835,11824.1,3068.3764891841
2021-12-01,12039.8,12246.8,11635.3,12039.8,2470.048634461
2021-12-02,11869.2,12111.9,11815.1,12022,1863.9358448251
2021-12-03,12022,12120.9,11608.3,11725.2,2314.3499362059
2021-12-06,11725.2,11941,11689.3,11824.1,1387.9426815882
2021-12-07,11932.1,12453.5,11851.1,12228.7,2911.56565737
2021-12-08,12318.6,12507.5,12048.9,12309.7,2038.5408135827
2021-12-09,13217.8,14215.9,13217.8,14117.1,14550.043351937
2021-12-10,14341.8,15978.2,14170.9,15555.7,13128.73666358
2021-12-13,15735.5,16086.2,15627.7,15852.4,3538.8089846262
2021-12-14,15960.3,16526.8,15915.4,16122.2,3682.2742137327
2021-12-15,16257,16275,15564.7,15780.4,3616.6583337538
2021-12-16,16149.1,16149.1,15447.8,15555.7,2546.7858500296
2021-12-17,15699.5,15699.5,15456.8,15690.7,7215.5225305641
2021-12-20,15142.1,15501.7,14755.4,15393.9,2248.734056227
2021-12-21,15393.9,15798.4,15330.9,15465.7,1995.167604783
2021-12-22,15663.6,15681.6,15312.9,15465.7,1351.2422741423
2021-12-23,15582.6,15582.6,15384.9,15519.7,1099.9000898162
2021-12-27,15735.5,15735.5,15232,15465.7,1743.8254204569
2021-12-28,15600.6,15618.6,15268,15375.9,2704.7088154025
2021-12-29,15277,15717.4,15277,15429.8,1892.8513173583
2021-12-30,15510.8,15618.6,15294.9,15465.7,1351.2422741423
2022-01-03,15510.8,15672.6,14710.5,15097.1,2845.9497773911
2022-01-04,15196.1,15546.7,15088.1,15537.8,2321.0227375597
2022-01-05,15285.9,15933.4,15240.9,15933.4,1994.055471224
2022-01-07,15645.6,16454.8,15519.7,16454.8,5080.2260973515
2022-01-10,16293,16625.8,16059.3,16374,3605.5369981641
2022-01-11,16544.7,16886.5,16158.1,16490.9,4081.5301614011
2022-01-12,16553.7,17120.2,16167.1,16877.5,4513.0379822794
2022-01-13,16643.7,17093.2,16320,16364.9,2289.8829979087
2022-01-14,16230.1,16616.7,16005.3,16266,2194.2395118377
2022-01-17,16167.1,16293,15942.4,16050.2,1624.8271296476
2022-01-18,16050.2,16113.1,15771.5,15771.5,1599.2480577914
2022-01-19,15762.5,16490.9,15735.5,15735.5,2906.0049895752
2022-01-20,15735.5,15735.5,14728.4,14836.4,4682.0822832421
2022-01-21,14809.4,15070.1,14278.9,14845.3,3884.6825214643
2022-01-24,14890.3,15205,14054.1,14243,2242.0612548731
2022-01-25,14027.1,14593.6,14027.1,14386.7,2726.9514865819
2022-01-26,14332.9,14809.4,14278.9,14566.6,1285.6263941634
2022-01-27,14054.1,14611.5,13937.2,14386.7,3006.097009882
2022-01-28,14305.9,14341.8,13757.4,14126,3072.8250234199
2022-01-31,14117.1,14413.7,14027.1,14287.8,3029.4518146203
2022-02-01,14296.8,14386.7,13937.2,14054.1,2523.4310452913
2022-02-02,14162,14368.8,13955.1,14224.8,2814.8100377401
2022-02-03,14090,14153,13946.1,13982.1,1880.6178482096
2022-02-04,14162,14224.8,13721.4,13802.3,2871.5288492473
2022-02-07,13883.3,14215.9,13757.4,13847.2,1887.2906495634
2022-02-08,13865.2,14413.7,13721.4,14377.8,2610.1774628905
2022-02-09,14206.9,14602.5,14144,14386.7,1630.3877974425
2022-02-10,14431.8,14431.8,13991.1,14054.1,1163.2917026773
2022-02-11,14117.1,14332.9,13802.3,14314.9,1426.8673561519
2022-02-14,13721.4,14027.1,13424.6,13847.2,2733.6242879357
2022-02-15,13838.3,14449.7,13829.2,14180.1,1900.636252271
2022-02-16,14224.8,14341.8,14126,14243,958.65912782772
2022-02-17,14386.7,14467.7,13964.2,14036.1,1583.678187966
2022-02-18,14126,14135,13442.7,13487.5,2881.538051278
2022-02-21,13397.6,13838.3,12975.1,13271.7,1612.5936604991
2022-02-22,12606.4,13101,12606.4,12921.1,2754.754825556
2022-02-23,12840.2,12840.2,11572.4,11599.3,3546.5939195389
2022-02-24,9837.01,10565.2,8555.63,8677.01,8921.5354100162
2022-02-25,9090.64,9801.06,7957.67,8623.07,15998.041245709
2022-02-28,7827.29,8380.28,7575.53,7782.33,15261.808829674
2022-03-01,7804.82,8483.69,7804.82,8240.91,8255.3674081962
2022-03-02,8339.82,8537.64,7849.77,7957.67,8701.3329653411
2022-03-03,8002.63,8074.57,7382.21,7598.01,7542.4897968997
2022-03-04,7598.01,7598.01,7116.95,7301.28,9325.2398919205
2022-03-07,7013.54,7571.03,6698.83,7197.87,7068.7209007807
2022-03-08,7013.54,7553.05,6932.62,7337.24,6226.8357966443
2022-03-09,7553.05,8699.5,7436.16,8497.18,8161.9481892432
2022-03-10,8703.99,9297.45,8321.84,8456.72,7673.7215568576
2022-03-11,8465.7,9135.59,8407.26,8991.71,8021.8193608136
2022-03-14,8991.71,8991.71,8011.64,8011.64,7125.439712288
2022-03-15,7872.27,8506.17,7854.28,7872.27,6799.5845795113
2022-03-16,7957.67,8856.85,7939.69,8726.47,9097.2525123326
2022-03-17,8838.87,9387.32,8807.4,9387.32,10277.226218394
2022-03-18,9351.37,9711.09,9135.59,9711.09,16181.543282939
2022-03-21,9711.09,9711.09,9018.7,9297.45,4445.1978351826
2022-03-22,9369.35,9728.98,9189.55,9693.1,6315.8064813615
2022-03-23,9711.09,9890.9,9522.26,9585.23,4013.6900143042
2022-03-24,9612.15,10205.6,9594.17,10133.6,2448.9180968406
2022-03-25,10160.6,10277.5,9666.07,9828,3594.4156625745
2022-03-28,9837.01,10052.8,9540.24,10007.7,2656.8870723671
2022-03-29,10250.6,10754.2,9890.9,10592.2,6723.9594975016
2022-03-30,10601.2,11464.5,10538.3,11239.6,7479.0981840388
2022-03-31,11230.6,11230.6,10250.6,10313.5,9122.8315841888
2022-04-01,10493.4,10556.3,10115.8,10115.8,2413.3298229537
2022-04-04,10241.7,10637.3,10196.6,10250.6,4130.4640379955
2022-04-05,10250.6,10421.4,9818.99,9890.9,2823.7071062118
2022-04-06,9890.9,9890.9,9324.46,9441.33,3439.8290978784
2022-04-07,9441.33,9684.16,9090.64,9396.36,4201.6405857693
2022-04-08,9594.17,9944.79,9477.29,9818.99,3279.6818653874
2022-04-11,9711.09,10025.7,9558.22,9773.99,2587.9347917113
2022-04-12,9783.04,9872.87,9621.15,9702.15,2044.1014813774
2022-04-13,9720.04,10016.8,9702.15,9953.9,2790.3430994428
2022-04-14,9989.86,10070.7,9890.9,9971.83,1489.146835454
2022-04-19,10043.7,10070.7,9531.21,9980.84,3319.7186735101
2022-04-20,10142.7,10430.4,10034.7,10106.7,2278.7616623191
2022-04-21,10322.5,10520.4,9306.44,9351.37,3338.6249440125
2022-04-22,9351.37,9522.26,9009.7,9081.65,5314.8862782931
2022-04-25,8991.71,9198.53,8739.96,8982.74,2887.0987190729
2022-04-26,9081.65,9225.51,8919.79,8919.79,3653.3587411996
2022-04-27,8991.71,8991.71,8425.25,8721.97,2319.9106040007
2022-04-28,8964.75,9045.67,8690.51,8838.87,2711.3816167564
2022-04-29,8901.8,9117.61,8398.27,8456.72,4702.1006873035
2022-05-02,8510.68,8510.68,8182.47,8398.27,2732.5121543766
2022-05-04,8506.17,8533.15,7939.69,7989.15,5483.9305792558
2022-05-05,8195.96,8389.28,7750.87,7777.85,7839.4294571434
2022-05-06,7732.88,8240.91,7472.13,7728.39,6821.8272506905
2022-05-09,7642.97,7854.28,7584.52,7777.85,2952.7145990517
2022-05-10,7732.88,8002.63,7714.9,7804.82,6277.9939403567
2022-05-11,7818.31,8434.23,7818.31,8191.46,3963.6440041508
2022-05-12,8029.62,8402.77,7912.72,8236.43,4563.0839924329
2022-05-13,8429.75,9126.6,8398.27,8856.85,5771.9731710277
2022-05-16,8811.9,9333.39,8721.97,8937.77,3859.1034496081
2022-05-17,9081.65,9576.19,8955.76,9396.36,3057.2551535944
2022-05-18,9414.32,9890.9,9396.36,9531.21,5364.9322884465
2022-05-19,9306.44,9342.43,8834.36,8892.82,3194.0475813471
2022-05-20,9036.69,9450.28,9036.69,9171.56,3334.1764097767
2022-05-23,9432.3,9576.19,9225.51,9306.44,3457.6232348218
2022-05-24,9225.51,9369.35,9081.65,9198.53,1831.6839716151
2022-05-25,9297.45,9369.35,8919.79,8951.26,1485.810434777
2022-05-26,9045.67,9198.53,8852.35,9117.61,1493.5953696898
2022-05-27,9313.19,9452.88,9192.12,9261.97,860.07079105057
2022-05-30,9434.26,9704.35,9331.81,9657.8,1089.8525005198
2022-05-31,9657.8,9760.24,9452.88,9555.34,5976.4719388108
2022-06-01,9676.37,9862.68,9499.45,9657.8,2024.0117866796
2022-06-02,9685.7,9844.07,9564.65,9788.13,1136.0235916748
2022-06-03,9844.07,9844.07,9424.94,9546.01,1133.8760990629
2022-06-06,9639.14,9713.69,9397,9620.48,971.74040686737
2022-06-07,9518.08,9713.69,9480.83,9620.48,1763.0914343384
2022-06-08,9592.59,9704.35,9536.7,9601.9,2779.9291860548
2022-06-09,9508.76,9871.99,9415.63,9573.95,3084.8731369392
2022-06-10,9546.01,9601.9,9266.62,9266.62,1865.0973334018
2022-06-13,9126.92,9424.94,8973.26,9052.41,2622.088479083
2022-06-14,9136.24,9308.53,8931.34,8982.57,1931.6696043695
2022-06-15,8847.52,8982.57,8325.99,8540.19,4137.1445167514
2022-06-17,8661.26,8721.8,8316.67,8423.78,5251.6931823075
2022-06-20,8307.36,8679.89,8302.71,8391.18,2244.1297793954
2022-06-21,8586.76,9066.39,8586.76,8991.88,1882.2772742967
2022-06-22,8894.09,8945.32,8624.01,8763.71,2177.5575084277
2022-06-23,8749.74,8768.37,8484.32,8544.85,1406.6076607693
2022-06-24,8591.41,8591.41,8041.93,8041.93,3765.6282948993
2022-06-27,8172.32,8349.27,8032.63,8204.92,11283.999929027
2022-06-28,8288.74,8419.13,8135.07,8279.42,4654.69023621
2022-06-29,8149.04,8628.66,8107.13,8563.48,3295.3274129016
2022-06-30,8391.18,8502.94,8214.24,8377.21,2297.8170946919
2022-07-01,8288.74,8637.99,8232.85,8521.57,1583.7758012479
2022-07-04,8586.76,8819.59,8540.19,8735.77,2107.7639985422
2022-07-05,8665.92,9103.64,8661.26,8838.21,4758.8436278853
2022-07-06,8894.09,9173.49,8870.81,9131.59,3460.684344015
2022-07-07,9131.59,9471.51,8963.94,9341.13,2574.8436416221
2022-07-08,9313.19,9657.8,9275.93,9611.21,3022.5958511952
2022-07-11,9248,9695.02,9229.37,9499.45,1070.525067013
2022-07-12,9499.45,9583.26,9252.66,9261.97,2185.0737325692
2022-07-13,9220.06,9434.26,8931.34,9164.17,2011.1268310084
2022-07-14,9126.92,9387.69,8861.49,8959.28,1264.8731483865
2022-07-15,8991.88,9108.3,8889.44,8922.03,1258.4306705509
2022-07-18,9108.3,9257.31,9033.8,9257.31,1137.0973379807
2022-07-19,9145.55,9275.93,8987.23,9266.62,577.67551259077
2022-07-20,9308.53,9359.75,9052.41,9173.49,775.24483288204
2022-07-21,9215.4,9331.81,9052.41,9313.19,1113.4749192502
2022-07-22,9243.33,9313.19,9173.49,9210.74,1678.2654761698
2022-07-25,9136.24,9322.5,9126.92,9173.49,1020.0589906343
2022-07-26,9098.99,9159.52,8577.45,8661.26,1786.7138530689
2022-07-27,8661.26,8842.87,8274.77,8488.97,1400.1651829338
2022-07-28,8628.66,8791.65,8442.41,8577.45,1942.4070674288
2022-07-29,8749.74,9243.33,8661.26,9206.08,1605.2507273665
2022-08-01,9280.59,9280.59,8987.23,9257.31,1128.5073675333
2022-08-02,9038.45,9178.15,8800.96,8894.09,814.97344620148
2022-08-03,8842.87,8931.34,8572.79,8642.64,1301.3805227881
2022-08-04,8679.89,8894.09,8400.5,8535.53,1578.4070697183
2022-08-05,8544.85,8679.89,8298.06,8298.06,1443.115035171
2022-08-08,8391.18,8759.06,8391.18,8689.2,1497.8760967735
2022-08-09,8731.11,8759.06,8405.15,8479.66,1001.8053034334
2022-08-10,8484.32,8777.67,8335.31,8698.52,1694.3716707588
2022-08-11,8703.17,8782.33,8637.99,8735.77,1066.2300817893
2022-08-12,8754.39,8894.09,8717.14,8875.46,2258.0884813725
2022-08-16,8875.46,9173.49,8833.56,9066.39,2789.5929028082
2022-08-17,9122.26,9122.26,8670.58,8679.89,1453.8524982303
2022-08-18,8679.89,8968.59,8679.89,8945.32,939.52801768945
2022-08-19,8791.65,9210.74,8768.37,9015.16,1664.3067741927
2022-08-22,8791.65,9052.41,8777.67,8870.81,1154.2772788756
2022-08-23,8870.81,9071.05,8819.59,8954.63,1206.8908478662
2022-08-24,8861.49,9112.95,8828.91,8847.52,1057.6401113418
2022-08-25,8987.23,9145.55,8908.06,8940.67,1001.8053034334
2022-08-26,9005.85,9071.05,8861.49,8935.99,2232.3185700301
2022-08-29,8940.67,8940.67,8437.74,8470.34,2398.7492474494
2022-08-30,8586.76,8628.66,7823.07,7916.21,2149.6401044735
2022-08-31,8004.68,8107.13,7548.33,7906.9,3676.5073515071
2022-09-01,7920.86,8023.32,7650.78,7650.78,4131.7757852217
2022-09-02,7855.67,7986.06,7646.12,7804.45,6535.8937642008
2022-09-05,7748.58,7990.72,7729.94,7757.89,988.92034776227
2022-09-06,7911.55,7916.21,7282.9,7320.16,1816.7787496349
2022-09-07,7217.72,7916.21,7171.16,7916.21,3484.3067627454
2022-09-08,8004.68,8074.53,7757.89,7920.86,4508.6607386034
2022-09-09,7925.52,8083.85,7823.07,8079.18,1937.0383358992
2022-09-12,8107.13,8139.72,7734.6,7958.11,1676.117983558
2022-09-13,8046.59,8051.25,7636.82,7646.12,2954.9498339216
2022-09-14,7660.1,7823.07,7515.74,7781.17,3237.3451123814
2022-09-15,7781.17,7920.86,7715.98,7860.32,3207.2802158153
2022-09-16,7776.51,7925.52,7636.82,7660.1,7153.297890111
2022-09-19,7660.1,7962.78,7660.1,7944.15,1455.9999908422
2022-09-20,7944.15,7944.15,7729.94,7753.23,1521.4985155039
2022-09-21,7734.6,7953.46,7697.35,7888.27,1874.7610501552
2022-09-22,7771.85,8279.42,7753.23,8195.6,1797.4513161282
2022-09-23,8200.25,8200.25,7729.94,7729.94,2028.3067719033
2022-09-26,7683.39,7902.25,7557.65,7669.4,1967.1032324652
2022-09-27,7674.07,8097.82,7618.18,8018.65,2093.8052965651
2022-09-28,7832.39,7962.78,7618.18,7618.18,4158.61944287
2022-09-29,7636.82,7692.69,7268.94,7268.94,3266.3362626415
2022-09-30,7445.9,7445.9,7166.5,7259.63,2927.0324299674
2022-10-03,7441.24,7441.24,7045.43,7203.75,2037.9704886567
2022-10-04,7371.39,7636.82,7222.37,7618.18,5802.52503725
2022-10-05,7636.82,7692.69,7371.39,7478.5,1961.7345009356
2022-10-06,7636.82,8223.54,7562.31,7706.65,3728.0471741917
2022-10-07,7632.16,7934.83,7604.22,7683.39,2209.7698976056
2022-10-10,7529.72,7799.79,7473.83,7594.91,3593.8288859504
2022-10-11,7557.65,7860.32,7473.83,7487.8,3933.1327186245
2022-10-12,7566.97,7627.5,7287.58,7287.58,3531.5516002064
2022-10-13,7287.58,7306.19,6798.63,6854.51,6418.8554168543
2022-10-14,6984.9,7310.85,6700.83,7310.85,10461.510258683
2022-10-17,7310.85,7399.32,7036.11,7334.14,2983.9409841817
2022-10-18,7380.7,7487.8,7264.29,7357.41,2002.5368605609
2022-10-19,7357.41,7422.61,7129.24,7245.65,1524.7197544217
2022-10-20,7157.18,7362.07,7157.18,7236.34,1452.7787519244
2022-10-21,7236.34,7259.63,7082.68,7152.52,1222.9970424552
2022-10-24,7236.34,7497.11,7143.22,7385.36,1894.0884836619
2022-10-25,7469.18,7557.65,7334.14,7552.99,1977.8406955245
2022-10-26,7543.68,7841.71,7487.8,7841.71,1682.5604613936
2022-10-27,7888.27,7888.27,7641.47,7878.96,2418.0766809562
2022-10-28,7878.96,7878.96,7650.78,7683.39,2238.7610478657
2022-10-31,7729.94,7753.23,7562.31,7720.64,2646.7846441194
2022-11-02,7795.14,7795.14,7403.98,7613.53,4976.8141279893
2022-11-03,7539.03,7543.68,7385.36,7543.68,2100.2477744006
2022-11-04,7548.33,7804.45,7497.11,7613.53,2545.8524913619
2022-11-07,7618.18,8195.6,7459.86,8190.95,3730.1946668036
2022-11-08,8102.47,8270.11,7930.18,8218.89,2309.6283040572
2022-11-09,8218.89,8391.18,8060.57,8163,2435.2566218511
2022-11-10,8167.66,8563.48,7837.05,8535.53,3693.687292402
2022-11-14,8610.04,9210.74,8488.97,9126.92,5331.1504089464
2022-11-15,9173.49,9285.25,8884.78,9150.2,3507.9291814759
2022-11-16,8940.67,9220.06,8861.49,9159.52,2327.881991258
2022-11-17,9033.8,9164.17,8498.28,8549.5,3145.0029300713
2022-11-18,8614.7,8787,8307.36,8614.7,2297.8170946919
2022-11-21,8502.94,8610.04,8307.36,8474.99,2321.4395134224
2022-11-22,8428.43,8703.17,8237.52,8586.76,1742.6902545257
2022-11-23,8586.76,8712.49,8400.5,8400.5,1052.2713798122
